Link;Title;Type;Status;Language;Issue
https://spiraxsarco.sharepoint.com/sites/SBD_HUB_Literature/TI/P128_22-US.pdf;STS17.2 Stainless Steel Compact Pipeline Connector Steam Trapping Station;TI;Released;English (US);12
https://spiraxsarco.sharepoint.com/sites/SBD_HUB_Literature/TI/P222_02-IT.pdf;Turflow EVC-Scambiatori di calore;TI;Released;Italian;1
https://spiraxsarco.sharepoint.com/sites/SBD_HUB_Literature/TI/P222_03-IT.pdf;Turflow VEP e VES-Scambiatori di calore;TI;Released;Italian;1
https://spiraxsarco.sharepoint.com/sites/SBD_HUB_Literature/TI/P222_08-IT.pdf;Turflow LITE - Scambiatori di calore;TI;Released;Italian;1
https://spiraxsarco.sharepoint.com/sites/SBD_HUB_Literature/TI/P476_03-IT.pdf;SHE Scambiatori di calore sanitari;TI;Released;Italian;2
https://spiraxsarco.sharepoint.com/sites/SBD_HUB_Literature/TI/P477_03-IT.pdf;Sistemi FREME per il recupero del calore dal vapore di flash e dalla condensa calda delle linee di ritorno;TI;Released;Italian;2
https://spiraxsarco.sharepoint.com/sites/SBD_HUB_Literature/TI/P478_01-IT.pdf;Generatori di Vapore Puro PSG;TI;Released;Italian;2
https://spiraxsarco.sharepoint.com/sites/SBD_HUB_Literature/TI/P207_10-US.pdf;The Pivotrol® Pump Patented PTF4 (High Capacity) Pressure Powered Pump;TI;Released;English (US);1
https://spiraxsarco.sharepoint.com/sites/SBD_HUB_Literature/TI/P481_01-IT.pdf;Spirax EasiHeat™ HTG Unità compatta di scambio termico;TI;Released;Italian;1
https://spiraxsarco.sharepoint.com/sites/SBD_HUB_Literature/TI/P481_02-IT.pdf;Spirax EasiHeat™DHW Unità compatta di scambio termico per acqua calda sanitaria e di processo;TI;Released;Italian;1
https://spiraxsarco.sharepoint.com/sites/SBD_HUB_Literature/TI/P486_04-IT.pdf;CSM-C-Generatori compatti di vapore pulito;TI;Released;Italian;4
https://spiraxsarco.sharepoint.com/sites/SBD_HUB_Literature/TI/P486_08-IT.pdf;CSM-K-Generatori di vapore pulito tipo kettle;TI;Released;Italian;1
https://spiraxsarco.sharepoint.com/sites/SBD_HUB_Literature/TI/P486_12-IT.pdf;Unità di preriscaldamento e degasazione CSM-PD;TI;Released;Italian;1
https://spiraxsarco.sharepoint.com/sites/SBD_HUB_Literature/TI/P486_13-IT.pdf;CSM-K - Selezione e dimensionamento dei generatori;TI;Released;Italian;1
https://spiraxsarco.sharepoint.com/sites/SBD_HUB_Literature/TI/P486_16-IT.pdf;CSM-E-Generatori compatti elettrici di vapore pulito;TI;Released;Italian;3
https://spiraxsarco.sharepoint.com/sites/SBD_HUB_Literature/TI/TI-P014_02-IT.pdf;Sistemi di controllo STAPS wireless per scaricatori di condensa;TI;Released;Italian;1
https://spiraxsarco.sharepoint.com/sites/SBD_HUB_Literature/TI/p014_04-IT.pdf;Sistemi di controllo STAPS wireless per scaricatori di condensa per applicazioni ATEX e IECEx;TI;Released;Italian;1
https://spiraxsarco.sharepoint.com/sites/SBD_HUB_Literature/TI/p014_22-IT.pdf;Unità di monitoraggio STAPS Wireless per applicazioni ISA100.11a;TI;Released;Italian;3
https://spiraxsarco.sharepoint.com/sites/SBD_HUB_Literature/TI/p014_06-IT.pdf;Ricevitore / Ripetitore STAPS Wireless versione Ex per utilizzo con sistemi di monitoraggio STAPS;TI;Released;Italian;1
https://spiraxsarco.sharepoint.com/sites/SBD_HUB_Literature/TI/P046_01_ES.pdf;SA121, SA122, SA128 y SA1219 Sistemas de control de la temperatura autoaccionados;TI;Released;Spanish;18
https://spiraxsarco.sharepoint.com/sites/SBD_HUB_Literature/TI/p023_11-IT.pdf;S5 in acciaio al carbonio separatore di condensa;TI;Released;Italian;11
https://spiraxsarco.sharepoint.com/sites/SBD_HUB_Literature/TI/p023_12-IT.pdf;Separatore di condensa S6 in acciaio inox;TI;Released;Italian;12
https://spiraxsarco.sharepoint.com/sites/SBD_HUB_Literature/TI/p138_03-IT.pdf;Separatore di condensa S7 in acciaio al carbonio da DN65 a DN350;TI;Released;Italian;9
https://spiraxsarco.sharepoint.com/sites/SBD_HUB_Literature/TI/p138_10-IT.pdf;S8 Acciaio inox Separatore di condensa da DN65 a DN350;TI;Released;Italian;7
https://spiraxsarco.sharepoint.com/sites/SBD_HUB_Literature/TI/p693_16-IT.pdf;Sonda di livello LP11-4;TI;Released;Italian;1
https://spiraxsarco.sharepoint.com/sites/SBD_HUB_Literature/TI/p693_20-IT.pdf;Sonda di conducibilità con doppio elettrodo (punta) CP42;TI;Released;Italian;1
https://spiraxsarco.sharepoint.com/sites/SBD_HUB_Literature/TI/p693_25-IT.pdf;Unità di controllo di livello LCS1350;TI;Released;Italian;1
https://spiraxsarco.sharepoint.com/sites/SBD_HUB_Literature/TI/P717_01-US.pdf;"Pilot Operated Pressure Reducing Valves with Cast Iron Bodies 1"" to 4"" 26P, 26PA, 26PE and 26BP";TI;Released;English (US);1
https://spiraxsarco.sharepoint.com/sites/SBD_HUB_Literature/TI/p693_22-IT.pdf;Unità di controllo di livello LCR2250;TI;Released;Italian;1
https://spiraxsarco.sharepoint.com/sites/SBD_HUB_Literature/TI/p693_17-IT.pdf;Sonda di allarme di basso livello ad alta integrità e con autodiagnosi LP40;TI;Released;Italian;1
https://spiraxsarco.sharepoint.com/sites/SBD_HUB_Literature/TI/p693_28-IT.pdf;Preamplificatore PA420;TI;Released;Italian;1
https://spiraxsarco.sharepoint.com/sites/SBD_HUB_Literature/TI/p693_21-IT.pdf;Unità di controllo spurghi, unità operativa e display BCR3250 BHD50;TI;Released;Italian;1
https://spiraxsarco.sharepoint.com/sites/SBD_HUB_Literature/TI/p664_01-IT.pdf;CSG-FB Sistema di generazione di vapore pulito per il settore Food & Beverage;TI;Released;Italian;8
https://spiraxsarco.sharepoint.com/sites/SBD_HUB_Literature/TI/p061_03-IT.pdf;Scaricatore di condensa termostatico sanitario a pressione bilanciata orizzontale BT6;TI;Released;Italian;3
https://spiraxsarco.sharepoint.com/sites/SBD_HUB_Literature/TI/p666_01-IT.pdf;Modulo di scarico condensa compatto CTM13 (solo per mercato OEM);TI;Released;Italian;5
https://spiraxsarco.sharepoint.com/sites/SBD_HUB_Literature/TI/p080_01-IT.pdf;Eliminatori d’aria termostatici a pressione bilanciata per vapore pulito AVM6.1;TI;Released;Italian;3
https://spiraxsarco.sharepoint.com/sites/SBD_HUB_Literature/TI/p693_15-IT.pdf;Sonda di livello capacitiva LP21;TI;Released;Italian;1
https://spiraxsarco.sharepoint.com/sites/SBD_HUB_Literature/TI/p693_19-IT.pdf;Sonda di conducibilità CP40;TI;Released;Italian;1
https://spiraxsarco.sharepoint.com/sites/SBD_HUB_Literature/TI/p693_23-IT.pdf;Unità di controllo di livello LCR2251;TI;Released;Italian;1
https://spiraxsarco.sharepoint.com/sites/SBD_HUB_Literature/TI/p693_24-IT.pdf;LCR2652 BHD50 Unità di controllo di livello, unità operativa e display;TI;Released;Italian;1
https://spiraxsarco.sharepoint.com/sites/SBD_HUB_Literature/TI/p693_27-IT.pdf;Unità di controllo di massimo livello LCS3051;TI;Released;Italian;1
https://spiraxsarco.sharepoint.com/sites/SBD_HUB_Literature/TI/p693_18-IT.pdf;Sonda di allarme di alto livello dell’acqua ad alta integrità e con autodiagnosi LP41;TI;Released;Italian;1
https://spiraxsarco.sharepoint.com/sites/SBD_HUB_Literature/TI/p693_26-IT.pdf;Unità di controllo di minimo livello per due sonde LCS3050;TI;Released;Italian;1
https://spiraxsarco.sharepoint.com/sites/SBD_HUB_Literature/TI/P154_04-IT.pdf;UTD26 e UTD26Y Scaricatori di condensa termodinamici in acciaio inox per impiego con connettori orientabili;TI;Released;Italian;2
https://spiraxsarco.sharepoint.com/sites/SBD_HUB_Literature/TI/P160_01-US.pdf;Fig 16, Fig 16L and Fig 16L Food+ Austenitic Stainless Steel Strainers;TI;Released;English (US);10
https://spiraxsarco.sharepoint.com/sites/SBD_HUB_Literature/TI/P693_40-IT.pdf;Timer scarico caldaia BTS1050;TI;Released;Italian;1
https://spiraxsarco.sharepoint.com/sites/SBD_HUB_Literature/TI/P693_38-IT.pdf;Unità di controllo spurghi BCR3150;TI;Released;Italian;1
https://spiraxsarco.sharepoint.com/sites/SBD_HUB_Literature/TI/S24_72-IT.pdf;"Valvole di regolazione a due vie Spira-trol ASME standard serie K e L da ½"" a 4""";TI;Released;Italian;1
https://spiraxsarco.sharepoint.com/sites/SBD_HUB_Literature/TI/P605_10-IT.pdf;Desurriscaldatori ad area variabile serie DA;TI;Released;Italian;2
https://spiraxsarco.sharepoint.com/sites/SBD_HUB_Literature/TI/P705_01-IT.pdf;Convertitore IPC6 e IPC6 ATEX;TI;Released;Italian;3
https://spiraxsarco.sharepoint.com/sites/SBD_HUB_Literature/TI/P703_01-IT.pdf;Posizionatore elettropneumatico EP6;TI;Released;Italian;1
https://spiraxsarco.sharepoint.com/sites/SBD_HUB_Literature/TI/P703_03-IT.pdf;Posizionatore elettropneumatico EP6 ATEX;TI;Released;Italian;1
https://spiraxsarco.sharepoint.com/sites/SBD_HUB_Literature/TI/s24_59-US.pdf;Balanced and Multi-stage Trim Options for SPIRA-TROL Two-port Control Valves;TI;Released;English (US);5
https://spiraxsarco.sharepoint.com/sites/SBD_HUB_Literature/TI/P704_01-IT.pdf;Posizionatore pneumatico PP6;TI;Released;Italian;2
https://spiraxsarco.sharepoint.com/sites/SBD_HUB_Literature/TI/S26_04-US.pdf;Sizing Formulas for Spirax Sarco Strainers for Water, Steam, Air, and Other Gases;TI;Released;English (US);1
https://spiraxsarco.sharepoint.com/sites/SBD_HUB_Literature/TI/P256_01-ES.pdf;SV80 Válvula de seguridad;TI;Released;Spanish;1
https://spiraxsarco.sharepoint.com/sites/SBD_HUB_Literature/TI/P565_08-US.pdf;EasiHeat;TI;Released;English (US);1
https://spiraxsarco.sharepoint.com/sites/SBD_HUB_Literature/TI/S24_73-IT.pdf;Valvole di regolazione a due vie Spira-trol serie K da DN125 a DN300 e da 6” a 12” ;TI;Released;Italian;1
https://spiraxsarco.sharepoint.com/sites/SBD_HUB_Literature/TI/P706_01-IT.pdf;Posizionatore intelligente SP7-1;TI;Released;Italian;4
https://spiraxsarco.sharepoint.com/sites/SBD_HUB_Literature/TI/P167_30-IT.pdf;"Valvola a sfera M10 ECFi4 da ¼"" a 2½""";TI;Released;Italian;2
https://spiraxsarco.sharepoint.com/sites/SBD_HUB_Literature/TI/F01_37/ISS_2/f01_37.pdf;Piping Installation Diagrams for Compact Steam Trapping Stations;TI;Obsolete;English (US);2
https://spiraxsarco.sharepoint.com/sites/SBD_HUB_Literature/TI/P167_28-IT.pdf;"Valvola a sfera M10 ECF4 da ¼"" a 2½”";TI;Released;Italian;2
https://spiraxsarco.sharepoint.com/sites/SBD_HUB_Literature/TI/P706_04-IT.pdf;Posizionatore intelligente SP7-20, SP7-21 e SP7-22;TI;Released;Italian;3
https://spiraxsarco.sharepoint.com/sites/SBD_HUB_Literature/TI/F01_37-ES.pdf;Diagramas de instalación de tuberías para estaciones compactas de captura de vapor;TI;Released;Spanish;3
https://spiraxsarco.sharepoint.com/sites/SBD_HUB_Literature/TI/P254_01-ES.pdf;SV81 Válvula de seguridad;TI;Released;Spanish;1
https://spiraxsarco.sharepoint.com/sites/SBD_HUB_Literature/TI/P180_44-IT.pdf;Filtri per aria sterile in acciaio inox CSF16 e CSF16T;TI;Released;Italian;1
https://spiraxsarco.sharepoint.com/sites/SBD_HUB_Literature/TI/S26_03-US.pdf;Cast Iron Strainers CI-250;TI;Released;English (US);1
https://spiraxsarco.sharepoint.com/sites/SBD_HUB_Literature/TI/S26_02-US.pdf;Cast Iron Strainers CI-125;TI;Released;English (US);1
https://spiraxsarco.sharepoint.com/sites/SBD_HUB_Literature/TI/P180_43-IT.pdf;Filtri per vapore in acciaio inox CSF16 e CSF16T;TI;Released;Italian;3
https://spiraxsarco.sharepoint.com/sites/SBD_HUB_Literature/TI/P693_49-IT.pdf; Unità di controllo di minimo livello per una sonda LCS3050;TI;Released;Italian;1
https://spiraxsarco.sharepoint.com/sites/SBD_HUB_Literature/TI/P145_18-IT.pdf;FTGS14 Scaricatore di condensa a galleggiante (Flangiato);TI;Released;Italian;3
https://spiraxsarco.sharepoint.com/sites/SBD_HUB_Literature/TI/P713_02-IT.pdf;Serie AEL7 Attuatore elettrico lineare;TI;Released;Italian;4
https://spiraxsarco.sharepoint.com/sites/SBD_HUB_Literature/TI/P145_11-IT.pdf;FTGS14 Scaricatore di condensa a galleggiante (Filettato);TI;Released;Italian;8
https://spiraxsarco.sharepoint.com/sites/SBD_HUB_Literature/TI/P180_49-IT.pdf;Scaricatore di condensa termostatico sanitario a pressione bilanciata BT6B orizzontale;TI;Released;Italian;2
https://spiraxsarco.sharepoint.com/sites/SBD_HUB_Literature/IM/F01_30.pdf;ITD32, IBP21, IBP21S, IBP30, ISM21 and IFT14 Steam Traps With Integral Spiratec Sensors;IM;Released;English;5
https://spiraxsarco.sharepoint.com/sites/SBD_HUB_Literature/IM/f01_38.pdf;IBPC32, IBPS32 and ISMC32 Steam Traps with Integral Spiratec Sensors;IM;Released;English;2
https://spiraxsarco.sharepoint.com/sites/SBD_HUB_Literature/IM/F02_03/ISS_2/f02_03.pdf;Air Eliminators, Pressure Gauges, Sight Glasses and Vacuum Breaker Supplementary Safety Information;IM;Obsolete;English;2
https://spiraxsarco.sharepoint.com/sites/SBD_HUB_Literature/IM/f02_03.pdf;Air Eliminators, Pressure Gauges, Sight Glasses and Vacuum Breaker Supplementary Safety Information;IM;Released;English;3
https://spiraxsarco.sharepoint.com/sites/SBD_HUB_Literature/IM/f10_12.pdf;Supplementary Safety Information for Products used in Water Applications;IM;Released;English;2
https://spiraxsarco.sharepoint.com/sites/SBD_HUB_Literature/IM/f10_13.pdf;BRV2, SRV2, BRV71 and BRV73 Pressure Controls Supplementary Safety Information;IM;Released;English;1
https://spiraxsarco.sharepoint.com/sites/SBD_HUB_Literature/IM/f10_14.pdf;Supplementary Safety Information for Products used in Air and Water Applications;IM;Released;English;1
https://spiraxsarco.sharepoint.com/sites/SBD_HUB_Literature/IM/F12_31/f12_31.pdf;'C' Series Control Valves;IM;Obsolete;English;3
https://spiraxsarco.sharepoint.com/sites/SBD_HUB_Literature/IM/F13_36/ISS_2/f13_36.pdf;Supplementary Safety Information for Products used in Compressed Air Applications;IM;Obsolete;English;2
https://spiraxsarco.sharepoint.com/sites/SBD_HUB_Literature/IM/f13_36.pdf;Supplementary Safety Information for Products used in Compressed Air Applications;IM;Released;English;3
https://spiraxsarco.sharepoint.com/sites/SBD_HUB_Literature/IM/f32_01.pdf;Supplementary Safety Information for Products used in Steam / Water Applications;IM;Released;English;1
https://spiraxsarco.sharepoint.com/sites/SBD_HUB_Literature/IM/gcm_10.pdf;Safety Information for Sound Engineering Practice (SEP) Products;IM;Released;English;8
https://spiraxsarco.sharepoint.com/sites/SBD_HUB_Literature/IM/gst_18.pdf;Refurbishment of Products - Fitting Instructions;IM;Released;English;1
https://spiraxsarco.sharepoint.com/sites/SBD_HUB_Literature/IM/gst_23.pdf;Bimetallic Steam Traps and Bimetallic Air Vents Supplementary Safety Information;IM;Released;English;4
https://spiraxsarco.sharepoint.com/sites/SBD_HUB_Literature/IM/gst_24.pdf;Depressurisation Valves, Diffusers, Integral Blowdown Valves, Pipeline Connectors and Steam and Condensate Manifolds Supplementary Safety Information;IM;Released;English;2
https://spiraxsarco.sharepoint.com/sites/SBD_HUB_Literature/IM/gst_25.pdf;Balanced Pressure Air Vents and Steam Traps, No8's and Thermocircs Supplementary Safety Information;IM;Released;English;3
https://spiraxsarco.sharepoint.com/sites/SBD_HUB_Literature/IM/P134_08/iss_10/IM-P134-08-EN-ISS10.pdf;DCV4 Disc Check Valve;IM;Obsolete;English;10
https://spiraxsarco.sharepoint.com/sites/SBD_HUB_Literature/IM/p001_08.pdf;Type LRV2 Pressure Reducing Valve for Liquids;IM;Released;English;3
https://spiraxsarco.sharepoint.com/sites/SBD_HUB_Literature/IM/p004_05.pdf;SDP143 Pilot Operated Pressure Surplussing Valve;IM;Released;English;8
https://spiraxsarco.sharepoint.com/sites/SBD_HUB_Literature/IM/p005_02.pdf;BPC32, BPC32Y, BPC32F, BPC32YF, BPC32CV, BPC32YCV, BPC32CVF and BPC32YCVF Carbon Steel Balanced Pressure Thermostatic Steam Trap;IM;Released;English;5
https://spiraxsarco.sharepoint.com/sites/SBD_HUB_Literature/IM/P005_02-IN.pdf;BPC32, BPC32Y, BPC32F, BPC32YF, BPC32CV, BPC32CVF, BPC32YCV and BPCYCVF Carbon Steel Balanced Pressure Thermostatic Steam Traps;IM;Released;English;1
https://spiraxsarco.sharepoint.com/sites/SBD_HUB_Literature/IM/p005_04.pdf;BPS32 and BPS32Y Stainless Steel Balanced Pressure Thermostatic Steam Traps;IM;Released;English;4
https://spiraxsarco.sharepoint.com/sites/SBD_HUB_Literature/IM/p006_07/iss_13/p006_07.pdf;DP143, DP143G, DP143H and DP163, DP163G, DP163Y Pilot Operated Pressure Reducing Valves;IM;Obsolete;English;13
https://spiraxsarco.sharepoint.com/sites/SBD_HUB_Literature/IM/p006_07.pdf;DP143, DP143G, DP143H and DP163, DP163G, DP163Y Pilot Operated Pressure Reducing Valves;IM;Released;English;14
https://spiraxsarco.sharepoint.com/sites/SBD_HUB_Literature/IM/p006_08.pdf;DP143 and DP163 Pressure Reducing Valve Spares;IM;Released;English;2
https://spiraxsarco.sharepoint.com/sites/SBD_HUB_Literature/IM/p010_07.pdf;AV13 Air Vent for Steam Systems;IM;Released;English;7
https://spiraxsarco.sharepoint.com/sites/SBD_HUB_Literature/IM/p014_05.pdf;STAPS Wireless Receiver / Repeater Ex version for use with a STAPS Steam Trap Monitoring System        ;IM;Released;English;2
https://spiraxsarco.sharepoint.com/sites/SBD_HUB_Literature/IM/p014_07.pdf;STAPS Wireless Head Unit for ATEX and IECEx applications;IM;Released;English;3
https://spiraxsarco.sharepoint.com/sites/SBD_HUB_Literature/IM/p014_16.pdf;STAPS Wireless Head Unit Quick Installation Guide;IM;Released;English;2
https://spiraxsarco.sharepoint.com/sites/SBD_HUB_Literature/IM/p014_17.pdf;STAPS Wireless Head Unit for ATEX and IECEx applications Quick Installation Guide;IM;Released;English;2
https://spiraxsarco.sharepoint.com/sites/SBD_HUB_Literature/IM/P014_23/iss_5/p014_23.pdf;STAPS Wireless Head Unit for ISA100.11a applications;IM;Obsolete;English;5
https://spiraxsarco.sharepoint.com/sites/SBD_HUB_Literature/IM/p014_23.pdf;STAPS Wireless Head Unit for ISA100.11a applications;IM;Released;English;6
https://spiraxsarco.sharepoint.com/sites/SBD_HUB_Literature/IM/p014_24.pdf;STAPS Wireless Steam Trap Monitoring System - Installation and Operating Instructions for use with Windows XP operating systems ;IM;Released;English;1
https://spiraxsarco.sharepoint.com/sites/SBD_HUB_Literature/IM/p014_25.pdf;STAPS Wireless Receiver/Repeater;IM;Released;English;1
https://spiraxsarco.sharepoint.com/sites/SBD_HUB_Literature/IM/p014_26.pdf;STAPS Wireless Steam Trap Monitoring System for use with Windows 7 operating systems;IM;Released;English;2
https://spiraxsarco.sharepoint.com/sites/SBD_HUB_Literature/IM/p014_27.pdf;Heat Shield for STAPS ISA100.11a Head Installation and Maintenance Instructions;IM;Released;English;1
https://spiraxsarco.sharepoint.com/sites/SBD_HUB_Literature/IM/p014_32.pdf;STAPS Wireless Head Unit for ISA100.11a applications - Configuration;IM;Released;English;3
https://spiraxsarco.sharepoint.com/sites/SBD_HUB_Literature/IM/p015_04.pdf;TD62LM and TD62M Thermodynamic Steam Traps with Replaceable Seats;IM;Released;English;2
https://spiraxsarco.sharepoint.com/sites/SBD_HUB_Literature/IM/p015_12.pdf;Spirax Sarco Ogden Automatic Pump;IM;Released;English;3
https://spiraxsarco.sharepoint.com/sites/SBD_HUB_Literature/IM/p015_14.pdf;Spirax Sarco Ogden Automatic Pump - Replacing the Valves and Seats;IM;Released;English;1
https://spiraxsarco.sharepoint.com/sites/SBD_HUB_Literature/IM/p016_06.pdf;TD1464 Thermodynamic Steam Trap;IM;Released;English;1
https://spiraxsarco.sharepoint.com/sites/SBD_HUB_Literature/IM/p017_03.pdf;AE36 and AE36A Automatic Air Eliminators / Air Vents for Liquid Systems;IM;Released;English;5
https://spiraxsarco.sharepoint.com/sites/SBD_HUB_Literature/IM/P017_08/p017_08.pdf;AE30 Automatic Air Eliminators / Air and Gas Vents for Liquid Systems;IM;Obsolete;English;11
https://spiraxsarco.sharepoint.com/sites/SBD_HUB_Literature/IM/p017_08.pdf;AE30 Automatic Air Eliminators / Air and Gas Vents for Liquid Systems;IM;Released;English;12
https://spiraxsarco.sharepoint.com/sites/SBD_HUB_Literature/IM/p017_11.pdf;AE50S Automatic Air and Gas Vent for Liquid Systems;IM;Released;English;4
https://spiraxsarco.sharepoint.com/sites/SBD_HUB_Literature/IM/p018_02.pdf;No.8 Fixed Temperature Liquid Expansion Steam Trap;IM;Released;English;4
https://spiraxsarco.sharepoint.com/sites/SBD_HUB_Literature/IM/P019_05/iss_2/p019_05.pdf;VB14 and VB21 Vacuum Breakers;IM;Obsolete;English;2
https://spiraxsarco.sharepoint.com/sites/SBD_HUB_Literature/IM/P019_05/ISS_3/p019_05.pdf;VB14 and VB21 Vacuum Breakers;IM;Obsolete;English;3
https://spiraxsarco.sharepoint.com/sites/SBD_HUB_Literature/IM/p019_05.pdf;VB14, VB21 and VB21 Food+ Vacuum Breakers;IM;Released;English;4
